Date,Open,High,Low,Close,Adj Close,Volume
2018-07-19,35.169998,35.650002,33.930000,34.110001,32.845280,50978000
2018-07-20,34.419998,34.910000,34.119999,34.200001,32.931942,20035000
2018-07-23,34.060001,34.150002,33.490002,33.790001,32.537140,15380500
2018-07-24,34.020000,34.060001,33.439999,33.520000,32.277153,10916700
2018-07-25,33.419998,34.040001,33.389999,33.889999,32.633430,12141500
2018-07-26,33.810001,34.639999,33.759998,34.430000,33.153412,9728300
2018-07-27,34.630001,34.840000,33.759998,33.810001,32.556396,10161300
2018-07-30,33.720001,33.959999,33.410000,33.669998,32.421589,10093700
2018-07-31,33.770000,33.959999,33.330002,33.450001,32.209747,9976100
2018-08-01,33.349998,33.450001,32.849998,33.090000,31.863100,8981800
2018-08-02,33.000000,33.400002,32.860001,33.220001,31.988272,7235700
2018-08-03,33.369999,33.720001,33.169998,33.660000,32.411957,7154100
2018-08-06,33.660000,34.189999,33.570000,33.990002,32.729729,8119000
2018-08-07,34.110001,34.209999,33.720001,33.779999,32.527508,5722300
2018-08-08,33.779999,33.950001,33.630001,33.840000,32.585293,5504300
2018-08-09,33.860001,34.209999,33.759998,34.150002,32.883793,8115900
2018-08-10,33.549999,34.459999,33.430000,34.090000,32.826012,13198500
2018-08-13,34.110001,34.450001,33.869999,33.880001,32.623806,7984400
2018-08-14,33.910000,34.730000,33.849998,34.400002,33.124527,9201000
2018-08-15,34.049999,34.099998,33.599998,33.860001,32.604542,12381500
2018-08-16,34.060001,34.169998,33.639999,33.770000,32.517883,8534500
2018-08-17,33.820000,34.259998,33.680000,34.009998,32.748981,6982400
2018-08-20,34.200001,34.340000,33.930000,34.020000,32.758614,7843900
2018-08-21,34.060001,34.869999,34.029999,34.529999,33.249699,9788800
2018-08-22,34.410000,34.790001,34.150002,34.700001,33.413406,7463100
2018-08-23,34.779999,34.889999,34.240002,34.400002,33.124527,7989400
2018-08-24,34.560001,34.880001,34.459999,34.529999,33.249699,5412500
2018-08-27,34.619999,34.790001,34.520000,34.580002,33.297852,7464800
2018-08-28,34.740002,34.790001,34.459999,34.740002,33.451916,5877600
2018-08-29,34.779999,35.290001,34.750000,34.930000,33.634880,5934400
2018-08-30,34.840000,34.990002,34.619999,34.799999,33.509693,4985500
2018-08-31,34.720001,35.060001,34.560001,34.610001,33.326740,7944100
2018-09-04,34.400002,34.910000,34.360001,34.799999,33.509693,6743300
2018-09-05,34.639999,34.689999,34.000000,34.130001,32.864536,8820700
2018-09-06,34.080002,34.320000,33.279999,33.660000,32.411957,9240100
2018-09-07,33.400002,34.020000,33.139999,33.990002,32.729729,6445200
2018-09-10,34.139999,34.200001,33.590000,33.709999,32.460106,7787600
2018-09-11,33.810001,34.209999,33.580002,34.110001,32.845280,4970600
2018-09-12,33.980000,34.419998,33.750000,34.259998,32.989712,6035900
2018-09-13,34.430000,34.849998,34.299999,34.439999,33.163036,6716800
2018-09-14,34.500000,34.549999,33.959999,34.099998,32.835644,5376400
2018-09-17,34.029999,34.389999,34.020000,34.200001,32.931942,6722700
2018-09-18,34.209999,34.540001,34.090000,34.119999,32.854908,8724500
2018-09-19,34.009998,34.369999,34.009998,34.220001,32.951202,13455600
2018-09-20,34.279999,34.310001,33.830002,34.240002,32.970459,15877000
2018-09-21,34.320000,34.459999,33.950001,34.040001,32.777874,24875000
2018-09-24,33.830002,33.950001,33.630001,33.720001,32.469734,8746500
2018-09-25,33.570000,33.720001,32.599998,32.759998,31.545330,20479000
2018-09-26,32.709999,34.099998,32.709999,33.580002,32.334934,14007000
2018-09-27,33.570000,33.740002,33.150002,33.340000,32.103821,7374800
2018-09-28,33.209999,33.340000,32.730000,33.020000,31.795691,8467200
2018-10-01,33.099998,33.150002,32.459999,32.509998,31.304600,11990700
2018-10-02,32.500000,32.779999,32.340000,32.560001,31.352751,10174300
2018-10-03,32.770000,33.130001,32.709999,32.750000,31.535704,11075500
2018-10-04,32.660000,32.930000,32.380001,32.630001,31.420149,12293000
2018-10-05,32.650002,32.730000,32.099998,32.240002,31.044615,9361100
2018-10-08,32.169998,33.049999,32.099998,32.580002,31.372007,8036100
2018-10-09,32.560001,34.599998,32.290001,33.279999,32.046047,27415000
2018-10-10,33.090000,33.180000,31.660000,31.670000,30.495745,14292200
2018-10-11,31.780001,31.799999,30.760000,31.400000,30.235758,14477800
2018-10-12,31.920000,31.920000,31.150000,31.719999,30.543888,7910500
2018-10-15,31.540001,32.150002,31.410000,31.860001,30.678701,5036400
2018-10-16,31.719999,32.340000,31.709999,32.250000,31.054241,7111500
2018-10-17,32.230000,32.389999,31.500000,32.020000,30.832773,10845300
2018-10-18,31.889999,31.990000,31.299999,31.549999,30.380198,8705300
2018-10-19,29.469999,29.580000,28.370001,28.750000,27.684011,39779400
2018-10-22,28.469999,28.910000,28.090000,28.490000,27.433655,17677200
2018-10-23,27.750000,28.360001,27.610001,28.190001,27.144777,12577500
2018-10-24,28.110001,28.379999,27.240000,27.290001,26.278147,16309300
2018-10-25,27.660000,28.299999,27.549999,28.059999,27.019600,12239600
2018-10-26,27.240000,27.920000,26.959999,27.340000,26.326294,16691700
2018-10-29,27.719999,27.799999,26.360001,26.820000,25.825573,18291800
2018-10-30,26.900000,27.670000,26.780001,27.420000,26.403324,19994400
2018-10-31,29.299999,29.490000,27.770000,29.030001,27.953630,28518100
2018-11-01,29.080000,30.000000,29.000000,29.520000,28.425467,18717300
2018-11-02,29.520000,30.080000,29.309999,29.870001,28.762487,16427500
2018-11-05,29.910000,30.059999,29.330000,29.639999,28.541012,10724200
2018-11-06,29.590000,30.260000,29.459999,29.950001,28.839520,12821600
2018-11-07,30.090000,30.180000,29.590000,29.860001,28.752859,18347500
2018-11-08,29.740000,29.969999,29.520000,29.840000,28.733599,10837900
2018-11-09,29.620001,29.950001,29.580000,29.629999,28.531382,8713100
2018-11-12,29.580000,29.700001,28.910000,28.959999,27.886227,10966400
2018-11-13,28.799999,28.799999,27.790001,28.100000,27.058113,17743900
2018-11-14,28.200001,28.340000,27.870001,27.889999,26.855898,12131000
2018-11-15,27.799999,28.469999,27.549999,28.170000,27.125521,12345600
2018-11-16,28.000000,28.350000,27.879999,28.120001,27.077375,12513700
2018-11-19,28.020000,28.330000,27.799999,27.959999,26.923306,11562100
2018-11-20,27.700001,28.629999,27.600000,28.160000,27.115887,15882600
2018-11-21,28.540001,28.760000,28.250000,28.340000,27.289215,12092800
2018-11-23,28.180000,29.049999,28.180000,28.440001,27.385509,7229000
2018-11-26,28.799999,29.020000,28.530001,28.799999,27.732161,11018000
2018-11-27,28.580000,28.879999,28.410000,28.740000,27.674385,9823500
2018-11-28,28.799999,29.840000,28.709999,29.760000,28.656565,22025700
2018-11-29,29.570000,29.879999,29.320000,29.520000,28.425467,8839400
2018-11-30,29.469999,29.879999,29.260000,29.850000,28.743227,19709500
2018-12-03,30.170000,30.360001,29.820000,30.200001,29.080250,18952800
2018-12-04,30.059999,30.330000,29.139999,29.260000,28.175104,17330100
2018-12-06,28.879999,29.540001,28.770000,29.469999,28.377316,15521800
2018-12-07,29.430000,29.910000,28.910000,29.059999,27.982515,11785300
2018-12-10,29.160000,29.290001,28.719999,28.980000,27.905483,10646400
2018-12-11,29.400000,29.549999,28.940001,29.049999,27.972889,12570800
2018-12-12,28.500000,29.490000,28.250000,29.040001,27.963263,12840500
2018-12-13,29.200001,29.309999,28.770000,29.020000,27.944002,12261800
2018-12-14,28.790001,29.139999,28.750000,28.910000,27.838081,11101100
2018-12-17,28.780001,29.000000,28.360001,28.480000,27.424026,16640200
2018-12-18,28.559999,28.780001,28.420000,28.500000,27.443283,13869600
2018-12-19,28.490000,29.230000,28.080000,28.299999,27.250696,18442300
2018-12-20,28.200001,28.520000,27.580000,27.990000,26.952192,21710600
2018-12-21,28.020000,28.340000,26.299999,26.580000,25.594473,32178400
2018-12-24,26.549999,26.920000,26.139999,26.139999,25.170784,6216100
2018-12-26,26.350000,27.879999,26.010000,27.850000,26.817385,11503400
2018-12-27,27.480000,28.040001,27.020000,28.030001,26.990709,9769900
2018-12-28,28.110001,28.639999,28.020000,28.240000,27.192923,8781000
